region,title,url,publish_date,source,language,title_for_nrc,sentiment,sentiment_score,anger,fear,joy,trust,sadness,surprise,disgust,anticipation
US,Maduro and his wife arrive in New York to face narco-terrorism charges,https://www.cbsnews.com/sanfrancisco/news/venezuela-nicolas-maduro-cilia-flores-new-york-narco-terrorism/,1/3/26,cbsnews.com,en,Maduro and his wife arrive in New York to face narco-terrorism charges,negative,0.6405,1,1,0,0,1,0,1,1
US,U.S. Rep. Marjorie Taylor Greene criticizes Trump’s ouster of Venezuela leader,https://www.ajc.com/politics/2026/01/us-rep-marjorie-taylor-greene-criticizes-trumps-ouster-of-venezuela-leader/,1/3/26,ajc.com,en,U.S. Rep. Marjorie Taylor Greene criticizes Trump’s ouster of Venezuela leader,negative,0.8267,0,0,0,1,0,1,0,0
US,Milwaukee anti-war groups protest U.S. military strike in Venezuela,https://www.jsonline.com/story/news/local/milwaukee/2026/01/03/milwaukee-anti-war-groups-protest-u-s-military-strike-in-venezuela/88008792007/,1/3/26,jsonline.com,en,Milwaukee anti-war groups protest U.S. military strike in Venezuela,negative,0.7198,1,2,0,0,0,0,0,0
US,Hawaii’s congressional delegation united against Venezuela raid,https://www.staradvertiser.com/2026/01/03/breaking-news/hawaiis-congressional-delegation-united-against-venezuela-raid/,1/3/26,staradvertiser.com,it,Hawaii’s congressional delegation united against Venezuela raid,negative,0.4561,1,1,0,1,0,1,0,0
US,Trump publica foto de Maduro esposado a bordo del barco USS Iwo Jima rumbo a EEUU,https://www.sandiegouniontribune.com/2026/01/03/trump-publica-foto-de-maduro-esposado-a-bordo-del-barco-uss-iwo-jima-rumbo-a-eeuu/,1/3/26,sandiegouniontribune.com,pt,Trump publishes photo of Maduro with his wife aboard the boat USS Iwo Jima heading to the USA,neutral,0.6194,0,0,0,0,0,1,0,0
US,"Inside ‘Operation Absolute Resolve,’ the US effort to capture Maduro",https://www.bostonglobe.com/2026/01/03/world/venezuela-operation-absolute-resolve-trump/,1/3/26,bostonglobe.com,en,"Inside ‘Operation Absolute Resolve,’ the US effort to capture Maduro",neutral,0.4785,0,1,0,1,0,0,0,0
US,‘Vamos a administrar el país’: Trump afirma que el ejército de EEUU permanecerá en Venezuela por ahora,https://www.sandiegouniontribune.com/2026/01/03/vamos-a-administrar-el-pais-trump-afirma-que-el-ejercito-de-eeuu-permanecera-en-venezuela-por-ahora/,1/3/26,sandiegouniontribune.com,es,'We are going to manage the country': Trump affirms that the US army will remain in Venezuela for now,neutral,0.7513,0,0,0,1,0,1,0,0
US,Ouster of Maduro government sparks celebrations among Venezuelans in South Florida,https://www.bostonglobe.com/2026/01/03/nation/maduro-celebration-south-florida-trump/,1/3/26,bostonglobe.com,en,Ouster of Maduro government sparks celebrations among Venezuelans in South Florida,negative,0.3676,0,1,0,0,0,0,0,0
US,How the US captured Venezuelan leader Nicolás Maduro,https://www.bostonglobe.com/2026/01/03/nation/venezuela-trump-capture-how/,1/3/26,bostonglobe.com,en,How the US captured Venezuelan leader Nicolás Maduro,negative,0.7648,0,0,0,1,0,0,0,0
US,What we know about a US strike that captured Venezuela’s Maduro and what comes next,https://www.bostonglobe.com/2026/01/03/nation/maduro-trump-capture-what-we-know/,1/3/26,bostonglobe.com,en,What we know about a US strike that captured Venezuela’s Maduro and what comes next,negative,0.6015,1,0,0,0,0,0,0,0
US,"Trump administration misled Congress before Maduro raid, Democrats say",https://www.bostonglobe.com/2026/01/03/nation/trump-maduro-congress-democrats/,1/3/26,bostonglobe.com,en,"Trump administration misled Congress before Maduro raid, Democrats say",negative,0.7405,1,1,0,1,0,2,1,0
US,Capture of Maduro and US claim that it will run Venezuela raise new legal questions,https://www.bostonglobe.com/2026/01/03/nation/maduro-capture-legal-questions/,1/3/26,bostonglobe.com,en,Capture of Maduro and US claim that it will run Venezuela raise new legal questions,negative,0.5023,0,0,0,1,0,0,0,0
US,"Oregon Dems in Congress condemn Trump’s Venezuela attack: It’s ‘all about oil,’ Sen. Merkley says",https://www.oregonlive.com/nation/2026/01/oregon-dems-in-congress-condemn-trumps-venezuela-attack-its-all-about-oil-sen-merkley-says.html,1/3/26,oregonlive.com,en,"Oregon Dems in Congress condemn Trump’s Venezuela attack: It’s ‘all about oil,’ Sen. Merkley says",negative,0.6067,2,1,0,1,0,1,1,0
US,"Maduro Arrives in US, Trump: We Will Run Venezuela, More",https://www.bloomberg.com/news/audio/2026-01-03/maduro-arrives-in-us-trump-we-will-run-venezuela-more,1/3/26,bloomberg.com,de,"Maduro Arrives in US, Trump: We Will Run Venezuela, More",neutral,0.6569,0,0,0,0,0,1,0,0
US,How cocaine and corruption led to the indictment of Maduro,https://www.seattletimes.com/nation-world/nation/how-cocaine-and-corruption-led-to-the-indictment-of-maduro/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,1/3/26,seattletimes.com,en,How cocaine and corruption led to the indictment of Maduro,negative,0.8736,0,1,0,0,1,0,1,0
US,Trump says US is ‘going to run’ Venezuela after capture of Maduro,https://www.oregonlive.com/nation/2026/01/trump-says-us-is-going-to-run-venezuela-after-capture-of-maduro.html,1/3/26,oregonlive.com,en,Trump says US is ‘going to run’ Venezuela after capture of Maduro,neutral,0.5465,0,0,0,0,0,1,0,0
US,More than 100 demonstrators at Pioneer Courthouse Square protest Trump’s attack on Venezuela,https://www.oregonlive.com/news/2026/01/more-than-100-demonstrators-at-pioneer-courthouse-square-protest-trumps-attack-on-venezuela.html,1/3/26,oregonlive.com,en,More than 100 demonstrators at Pioneer Courthouse Square protest Trump’s attack on Venezuela,negative,0.5879,1,1,0,0,0,1,0,0
US,"Rubio on Maduro: ""Don't Play Games With This President In Office""",https://www.realclearpolitics.com/video/2026/01/03/rubio_on_maduro_dont_play_games_with_this_president_in_office.html,1/3/26,realclearpolitics.com,en,"Rubio on Maduro: ""Don't Play Games With This President In Office""",negative,0.6858,0,0,0,2,0,0,0,0
US,Mike Davis: The President Absolutely Has The Article 2 And Statutory Power To Do What He Did In Venezuela,https://www.realclearpolitics.com/video/2026/01/03/mike_davis_the_president_absolutely_has_the_article_2_and_statutory_power_to_do_what_he_did_in_venezuela.html,1/3/26,realclearpolitics.com,en,Mike Davis: The President Absolutely Has The Article 2 And Statutory Power To Do What He Did In Venezuela,neutral,0.5862,0,0,0,1,0,0,0,0
US,"Doug Truax: Venezuela Operation ""Great Day For The American People""",https://www.realclearpolitics.com/video/2026/01/03/doug_truax_venezuela_operation_great_day_for_the_american_people.html,1/3/26,realclearpolitics.com,en,"Doug Truax: Venezuela Operation ""Great Day For The American People""",positive,0.8695,0,1,0,1,0,0,0,0
US,"Trump on Venezuela: ""We Are Going To Run The Country""",https://www.realclearpolitics.com/video/2026/01/03/trump_on_venezuela_we_are_going_to_run_the_country.html,1/3/26,realclearpolitics.com,en,"Trump on Venezuela: ""We Are Going To Run The Country""",neutral,0.66,0,0,0,0,0,1,0,0
US,"Trump: Maduro's VP Willing To Do What We Think Is Necessary To ""Make Venezuela Great Again,"" It's Very Simple",https://www.realclearpolitics.com/video/2026/01/03/trump_maduro_vp_willing_to_do_what_we_think_is_necessary_to_make_venezuela_great_again.html,1/3/26,realclearpolitics.com,en,"Trump: Maduro's VP Willing To Do What We Think Is Necessary To ""Make Venezuela Great Again,"" It's Very Simple",positive,0.4729,0,0,0,0,0,1,0,0
US,"Wow, a Democrat Actually Praised Trump’s Capture of Maduro",https://pjmedia.com/matt-margolis/2026/01/03/wow-a-democrat-actually-praised-trumps-capture-of-maduro-n4947864,1/3/26,pjmedia.com,en,"Wow, a Democrat Actually Praised Trump’s Capture of Maduro",neutral,0.3951,0,0,1,0,0,1,0,0
US,Chavistas piden en Caracas que “devuelvan” a Nicolás Maduro,https://www.elnuevodia.com/noticias/mundo/notas/chavistas-piden-en-caracas-que-devuelvan-a-nicolas-maduro/,1/3/26,elnuevodia.com,es,Chavistas ask in Caracas to “return” Nicolás Maduro,neutral,0.4914,0,0,0,0,0,0,0,0
US,"Macron, Starmer, Carney React As Maduro's Rule Ends In Venezuela Following His Capture: 'Shed No Tears About The End Of His Regime'",https://www.benzinga.com/news/politics/26/01/49681165/macron-starmer-carney-react-as-maduros-rule-ends-in-venezuela-following-his-capture-shed-no-tears-a?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,1/3/26,benzinga.com,en,"Macron, Starmer, Carney React As Maduro's Rule Ends In Venezuela Following His Capture: 'Shed No Tears About The End Of His Regime'",negative,0.6715,1,2,0,1,0,0,0,0
US,The Capture of Maduro Was a Massive Blow to This Rogue State,https://pjmedia.com/robert-spencer/2026/01/03/the-capture-of-maduro-was-a-massive-blow-to-this-rogue-state-n4947874,1/3/26,pjmedia.com,en,The Capture of Maduro Was a Massive Blow to This Rogue State,negative,0.9403,0,0,0,0,0,0,1,0
US,Marjorie Taylor Greene Slams Donald Trump’s Strike on Venezuela,https://www.benzinga.com/news/politics/26/01/49681090/marjorie-taylor-greene-slams-donald-trumps-strike-on-venezuela?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,1/3/26,benzinga.com,nl,Marjorie Taylor Greene Slams Donald Trump’s Strike on Venezuela,negative,0.6578,1,0,0,0,0,1,0,0
US,Extraordinary Photos Chronicle Trump Team Reaction to 'Operation Absolute Resolve' to Get Maduro,https://pjmedia.com/victoria-taft/2026/01/03/minute-by-minute-photos-chronicle-white-house-response-to-operation-to-get-maduro-in-extraordinary-pho-n4947871,1/3/26,pjmedia.com,en,Extraordinary Photos Chronicle Trump Team Reaction to 'Operation Absolute Resolve' to Get Maduro,neutral,0.4794,0,1,0,3,0,1,0,0
US,"Maduro Charged: A Great Day for Venezuela, A Great Day for the Western Hemisphere",https://pjmedia.com/sarah-anderson/2026/01/03/maduro-indicted-a-great-day-for-venezuela-a-great-day-for-the-world-n4947848,1/3/26,pjmedia.com,en,"Maduro Charged: A Great Day for Venezuela, A Great Day for the Western Hemisphere",positive,0.8181,0,0,0,0,0,0,0,0
US,Jenniffer González insta a mantener la calma tras la captura de Nicolás Maduro,https://www.elnuevodia.com/noticias/gobierno/notas/jenniffer-gonzalez-insta-a-mantener-la-calma-tras-la-captura-de-nicolas-maduro/,1/3/26,elnuevodia.com,es,Jenniffer González urges to remain calm after the capture of Nicolás Maduro,neutral,0.6361,0,0,0,0,0,0,0,0
US,"Energy Win: Venezuela Has the Biggest Global Oil Reserves, and the U.S. Is Now in Charge",https://pjmedia.com/catherinesalgado/2026/01/03/energy-win-venezuela-has-biggest-global-oil-reserves-and-us-is-now-in-charge-n4947861,1/3/26,pjmedia.com,en,"Energy Win: Venezuela Has the Biggest Global Oil Reserves, and the U.S. Is Now in Charge",positive,0.5647,0,0,0,0,0,0,0,0
US,“A new day for Venezuela”: Jenniffer González reacts to the capture of Nicolás Maduro announced by the U.S.,https://www.elnuevodia.com/english/news/story/a-new-day-for-venezuela-jenniffer-gonzalez-reacts-to-the-capture-of-nicolas-maduro-announced-by-the-us/,1/3/26,elnuevodia.com,en,“A new day for Venezuela”: Jenniffer González reacts to the capture of Nicolás Maduro announced by the U.S.,neutral,0.4817,0,0,0,0,0,0,0,0
US,Venezuela: What It Took to Pull Off 'An Assault Like People Have Not Seen Since World War II',https://pjmedia.com/victoria-taft/2026/01/03/venezuela-what-it-took-to-pull-off-an-assault-like-people-have-not-seen-since-world-war-ii-n4947859,1/3/26,pjmedia.com,en,Venezuela: What It Took to Pull Off 'An Assault Like People Have Not Seen Since World War II',negative,0.6929,1,2,0,0,0,0,0,0
US,"Sanders, Harris, Schumer Slam Trump After US Capture Of Venezuelan President Maduro: 'Should Strike Fear In The Hearts Of All Americans'",https://www.benzinga.com/news/politics/26/01/49681123/sanders-harris-schumer-slam-trump-after-us-capture-of-venezuelan-president-maduro-should-strike-fea?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,1/3/26,benzinga.com,en,"Sanders, Harris, Schumer Slam Trump After US Capture Of Venezuelan President Maduro: 'Should Strike Fear In The Hearts Of All Americans'",negative,0.8899,3,2,0,1,0,2,0,0
US,"BREAKING: Maduro Arrives in New York, Speaks During Perp Walk",https://pjmedia.com/sarah-anderson/2026/01/03/breaking-maduro-arrives-in-new-york-speaks-during-perp-walk-n4947875,1/3/26,pjmedia.com,en,"BREAKING: Maduro Arrives in New York, Speaks During Perp Walk",neutral,0.8445,0,0,0,0,0,0,0,0
US,Trump says U.S. will ‘run’ Venezuela after capturing Maduro in surprise military strike,https://www.pbs.org/newshour/show/trump-says-u-s-will-run-venezuela-after-capturing-maduro-in-surprise-military-strike,1/3/26,pbs.org,en,Trump says U.S. will ‘run’ Venezuela after capturing Maduro in surprise military strike,negative,0.552,1,2,1,0,0,2,0,0
US,How the U.S. captured Venezuelan leader Nicolás Maduro,https://www.cbsnews.com/newyork/news/how-us-captured-venezuela-nicolas-maduro-dan-caine-trump/,1/3/26,cbsnews.com,en,How the U.S. captured Venezuelan leader Nicolás Maduro,negative,0.7403,0,0,0,1,0,0,0,0
US,Former U.S. ambassador to Venezuela analyzes goal of Maduro regime change,https://www.pbs.org/newshour/show/former-u-s-ambassador-to-venezuela-analyzes-goal-of-maduro-regime-change,1/3/26,pbs.org,pt,Former U.S. ambassador to Venezuela analyzes goal of Maduro regime change,neutral,0.6106,0,1,0,1,0,0,0,0
US,Maduro indicted on federal drug-trafficking and weapons charges,https://www.cbsnews.com/newyork/news/maduro-indicted-on-federal-drug-trafficking-and-weapons-charges/,1/3/26,cbsnews.com,en,Maduro indicted on federal drug-trafficking and weapons charges,negative,0.7614,0,0,0,0,0,0,0,0
US,"Maduro, wife greeted by jeers of ‘down with the dictator’ by hundreds of revelers at Brooklyn lock up",https://nypost.com/2026/01/03/us-news/nicolas-maduro-wife-greeted-by-jeers-of-down-with-the-dictator-by-hundreds-of-revelers-at-brooklyn-lock-up/,1/3/26,nypost.com,en,"Maduro, wife greeted by jeers of ‘down with the dictator’ by hundreds of revelers at Brooklyn lock up",negative,0.7989,0,1,0,0,0,0,0,0
US,"U.S. strikes Venezuela, captures President Maduro",https://www.cbsnews.com/newyork/video/u-s-strikes-venezuela-captures-president-maduro-team-coverage/,1/3/26,cbsnews.com,es,"US Venezuela strikes, captures President Maduro",neutral,0.5144,0,0,0,1,0,0,0,0
US,Maduro and his wife arrive in New York to face narco-terrorism charges,https://www.cbsnews.com/texas/news/venezuela-nicolas-maduro-cilia-flores-new-york-narco-terrorism/,1/3/26,cbsnews.com,en,Maduro and his wife arrive in New York to face narco-terrorism charges,negative,0.6405,1,1,0,0,1,0,1,1
US,"Photos show damage at Fuerte Tiuna, the military base where Maduro was captured",https://www.cbsnews.com/texas/news/fuerte-tiuna-satellite-images-after-maduro-captured/,1/3/26,cbsnews.com,en,"Photos show damage at Fuerte Tiuna, the military base where Maduro was captured",negative,0.8363,1,1,0,2,1,0,1,0
US,How the U.S. captured Venezuelan leader Nicolás Maduro,https://www.cbsnews.com/texas/news/how-us-captured-venezuela-nicolas-maduro-dan-caine-trump/,1/3/26,cbsnews.com,en,How the U.S. captured Venezuelan leader Nicolás Maduro,negative,0.7403,0,0,0,1,0,0,0,0
US,U.S. forces capture Venezuela’s president Maduro in overnight operation,https://www.cbsnews.com/texas/video/u-s-forces-capture-venezuelas-president-maduro-in-overnight-operation/,1/3/26,cbsnews.com,en,U.S. forces capture Venezuela’s president Maduro in overnight operation,negative,0.5395,0,1,0,2,0,0,0,0
US,Maduro indicted on federal drug-trafficking and weapons charges,https://www.cbsnews.com/texas/news/maduro-indicted-on-federal-drug-trafficking-and-weapons-charges/,1/3/26,cbsnews.com,en,Maduro indicted on federal drug-trafficking and weapons charges,negative,0.7614,0,0,0,0,0,0,0,0
US,"Trump says the U.S. will ""run"" Venezuela for now. What do we know about the plans?",https://www.cbsnews.com/texas/news/trump-says-us-will-run-venezuela-for-now-what-do-we-know-about-the-plans/,1/3/26,cbsnews.com,en,"Trump says the U.S. will ""run"" Venezuela for now. What do we know about the plans?",neutral,0.6991,0,0,0,0,0,1,0,0
US,"Cotton, Crawford back Venezuela operation, say Trump was right not to notify Congress",https://www.arkansasonline.com/news/2026/jan/03/cotton-crawford-back-venezuela-operation-say/,1/3/26,arkansasonline.com,en,"Cotton, Crawford back Venezuela operation, say Trump was right not to notify Congress",negative,0.7076,0,1,0,2,0,1,1,0
US,"Pete Hegseth: ""President Trump sets the terms"" on running Venezuela",https://www.cbsnews.com/texas/news/pete-hegseth-cbs-evening-news-president-trump-venezuela/,1/3/26,cbsnews.com,en,"Pete Hegseth: ""President Trump sets the terms"" on running Venezuela",neutral,0.6504,0,0,0,1,0,1,0,0
US,"Pete Hegseth says U.S. intervention in Venezuela is ""exact opposite"" of Iraq",https://www.cbsnews.com/texas/news/pete-hegseth-cbs-evening-news-us-military-venezuela-iraq/,1/3/26,cbsnews.com,en,"Pete Hegseth says U.S. intervention in Venezuela is ""exact opposite"" of Iraq",negative,0.7676,0,0,0,0,1,0,0,0
